VBE0WP02;ZCO1;V;0WP;AC;BE;YBM;BA;;M;;26,000;8,000;16,000;PZ;15W;15WA
VBE0WP03;ZCO1;V;0WP;AC;BE;YBM;BA;;M;;24,000;6,000;17,000;PZ;15W;15WA
VBE0WP04;ZCO1;V;0WP;AC;BE;YBM;BA;;M;;26,000;9,000;15,000;PZ;15W;15WA
VBE60V14;ZCO1;V;60V;AC;BE;YBM;BA;;M;;24,000;14,000;10,000;PZ;15W;15WA
VBE60V15;ZCO1;V;60V;AC;BE;YBM;BA;;M;;21,000;13,500;11,000;PZ;15W;15WA
VBS02E03;ZCO1;V;02E;PL;BM;BKE;BA;;F;;34,000;15,000;28,000;PZ;15W;15WA
VBS02E04;ZCO1;V;02E;PL;BM;BBU;BA;;F;;37,000;12,000;29,000;PZ;15W;15WA
VBS02E06;ZCO1;V;02E;PL;MB;MIB;BA;;F;;24,000;7,000;17,000;PZ;15W;15WA
VBS02E08;ZCO1;V;02E;PL;BS;BSH;BA;;F;;34,000;15,000;28,000;PZ;15W;15WA
VBS02E09;ZCO1;V;02E;PL;BM;BBL;BA;;F;;31,000;12,000;23,000;PZ;15W;15WA
VBS07W02;ZCO1;V;07W;PL;BM;BBU;FA;;F;;36,000;18,000;25,500;PZ;15W;15WA
VBS07W03;ZCO1;V;07W;PL;BM;BSH;FA;;F;;35,000;14,000;27,000;PZ;15W;15WA
VBS07W06;ZCO1;V;07W;PL;MB;BPO;FA;;F;;27,000;2,000;19,000;PZ;15W;15WA
VBS07W07;ZCO1;V;07W;PL;MB;MIB;FA;;F;;17,500;6,500;15,000;PZ;15W;15WA
VBS0A003;ZCO1;V;0A0;PL;BS;BSH;BA;;F;;35,000;15,000;32,000;PZ;15W;15WA
VBS0A004;ZCO1;V;0A0;PL;BM;BBL;BA;;F;;32,000;17,000;23,000;PZ;15W;15WA
VBS0A005;ZCO1;V;0A0;PL;BM;BBU;BA;;F;;37,000;13,000;28,000;PZ;15W;15WA
VBS0A006;ZCO1;V;0A0;PL;BM;BKE;BA;;F;;34,000;14,000;28,000;PZ;15W;15WA
VBS0A601;ZCO1;V;0A6;PL;BM;BPO;FA;;F;;27,000;4,500;12,000;PZ;15W;15WA
VBS0A603;ZCO1;V;0A6;PL;BM;BPO;FA;;F;;17,000;4,500;12,000;PZ;15W;15WA
VBS0A605;ZCO1;V;0A6;PL;BM;BSH;FA;;F;;37,000;13,000;26,000;PZ;15W;15WA
VBS0QG01;ZCO1;V;0QG;PL;BS;BSH;BA;;F;;27,000;15,000;31,000;PZ;15W;15WA
VBS0QG02;ZCO1;V;0QG;PL;TC;RCA;BA;;F;;27,000;8,000;18,000;PZ;15W;15WA
VBS0QG03;ZCO1;V;0QG;PL;BS;BSA;BA;;F;;33,000;11,000;30,000;PZ;15W;15WA
VBS0QG06;ZCO1;V;0QG;PL;ZA;BZA;BA;;F;;27,000;13,000;27,000;PZ;15W;15WA
VBS0QQ01;ZCO1;V;0QQ;PL;BM;BBL;BA;;F;;25,000;14,000;32,000;PZ;15W;15WA
VBS0QQ02;ZCO1;V;0QQ;PL;BM;BBL;BA;;F;;32,000;15,000;37,000;PZ;15W;15WA
VBS0QQ03;ZCO1;V;0QQ;PL;BM;BBL;BA;;F;;34,000;14,000;37,000;PZ;15W;15WA
VBS0QQ06;ZCO1;V;0QQ;PL;BM;BBL;BA;;F;;26,000;10,000;24,000;PZ;15W;15WA
VBS0QR01;ZCO1;V;0QR;PL;MB;MIB;BA;;F;;23,000;9,500;14,000;PZ;15W;15WA
VBS0QR02;ZCO1;V;0QR;PL;BM;BKE;BA;;F;;35,000;14,000;26,000;PZ;15W;15WA
VBS0QR03;ZCO1;V;0QR;PL;BS;BSH;BA;;F;;31,000;14,000;31,000;PZ;15W;15WA
VBS0QR04;ZCO1;V;0QR;PL;BM;BBU;BA;;F;;37,000;16,000;28,000;PZ;15W;15WA
VBS0QR05;ZCO1;V;0QR;PL;TC;RCA;BA;;F;;20,000;10,000;16,000;PZ;15W;15WA
VBS0QR06;ZCO1;V;0QR;PL;BM;BBL;BA;;F;;30,000;18,000;21,000;PZ;15W;15WA
VBS0QR08;ZCO1;V;0QR;PL;BS;BBA;BA;;F;;25,000;6,000;14,000;PZ;15W;15WA
VBS0QR09;ZCO1;V;0QR;PL;BM;BPO;BA;;F;;28,000;2,000;17,000;PZ;15W;15WA
VBS0QS01;ZCO1;V;0QS;PL;BM;BSH;FA;;F;;33,000;16,000;24,000;PZ;15W;15WA
VBS0QS02;ZCO1;V;0QS;PL;BS;BSA;FA;;F;;37,000;10,000;32,000;PZ;15W;15WA
VBS0QS05;ZCO1;V;0QS;PL;BM;BSH;FA;;F;;31,000;13,000;24,000;PZ;15W;15WA
VBS0QS06;ZCO1;V;0QS;PL;MB;MIB;FA;;F;;22,000;13,000;18,000;PZ;15W;15WA
VBS0R101;ZCO1;V;0R1;PL;BS;BSH;BA;;F;;32,000;14,000;30,000;PZ;15W;15WA
VBS0R102;ZCO1;V;0R1;PL;BM;BSH;BA;;F;;31,000;9,000;21,000;PZ;15W;15WA
VBS0R103;ZCO1;V;0R1;PL;BM;BBL;BA;;F;;33,000;12,000;25,000;PZ;15W;15WA
VBS0R201;ZCO1;V;0R2;PL;BM;BSH;BA;;F;;36,000;13,000;30,500;PZ;15W;15WA
VBS0R203;ZCO1;V;0R2;PL;BS;BSA;BA;;F;;35,000;14,000;33,000;PZ;15W;15WA
VBS0R204;ZCO1;V;0R2;PL;BM;RCA;BA;;F;;37,000;17,000;27,000;PZ;15W;15WA
VBS0R206;ZCO1;V;0R2;PL;BM;RCA;BA;;F;;26,000;14,000;17,000;PZ;15W;15WA
VBS0R207;ZCO1;V;0R2;PL;BM;BPO;BA;;F;;32,000;3,000;20,000;PZ;15W;15WA
VBS0R208;ZCO1;V;0R2;PL;BM;BBL;BA;;F;;32,000;13,000;19,000;PZ;15W;15WA
VBS0R501;ZCO1;V;0R5;PL;BM;BSH;BA;;F;;33,000;20,000;25,000;PZ;15W;15WA
VBS0R502;ZCO1;V;0R5;PL;BS;BSH;BA;;F;;31,000;19,000;24,000;PZ;15W;15WA
VBS0R504;ZCO1;V;0R5;PL;BM;BBL;BA;;F;;32,000;16,000;18,000;PZ;15W;15WA
VBS0R505;ZCO1;V;0R5;PL;MB;MIB;BA;;F;;21,000;9,000;15,000;PZ;15W;15WA
VBS0R506;ZCO1;V;0R5;PL;BM;BPO;BA;;F;;24,000;6,000;15,000;PZ;15W;15WA
VBS0R901;ZCO1;V;0R9;PL;BS;BSH;CA;;F;;42,000;11,000;33,000;PZ;15W;15WA
VBS0R902;ZCO1;V;0R9;PL;BM;BBL;CA;;F;;36,000;16,000;23,000;PZ;15W;15WA
VBS0R903;ZCO1;V;0R9;PL;BS;BSA;CA;;F;;39,000;13,000;30,000;PZ;15W;15WA
VBS0R906;ZCO1;V;0R9;PL;ZA;BZA;CA;;F;;27,000;13,000;36,000;PZ;15W;15WA
VBS0R907;ZCO1;V;0R9;PL;MB;MIB;CA;;F;;21,000;8,000;14,000;PZ;15W;15WA
VBS0RF01;ZCO1;V;0RF;PL;BS;BSH;BA;;F;;30,000;13,000;39,000;PZ;15W;15WA
VBS0RF02;ZCO1;V;0RF;PL;BM;BBL;BA;;F;;22,000;16,000;31,000;PZ;15W;15WA
VBS0RF03;ZCO1;V;0RF;PL;BM;BBU;BA;;F;;25,000;14,000;34,000;PZ;15W;15WA
VBS0RF04;ZCO1;V;0RF;PL;BM;BSH;BA;;F;;25,000;15,000;33,000;PZ;15W;15WA
VBS0RV01;ZCO1;V;0RV;PL;BS;BSH;BA;;F;;31,000;18,000;33,000;PZ;15W;15WA
VBS0RV01C;ZCO1;V;0RV;PL;BS;BSH;BA;;F;;31,000;13,000;33,000;PZ;15W;15WA
VBS0RX03;ZCO1;V;0RX;PL;BS;BSH;BA;;F;;36,000;15,000;30,000;PZ;15W;15WA
VBS0RX04;ZCO1;MI;0RX;PL;BM;BBL;BA;;F;;37,000;13,000;23,000;PZ;15W;15WA
VBS0RX05;ZCO1;MI;0RX;PL;BS;BSH;BA;;F;;33,000;15,000;28,000;PZ;15W;15WA
VBS0RX06;ZCO1;MI;0RX;PL;BS;BSA;BA;;F;;34,000;10,000;32,000;PZ;15W;15WA
VBS0RY05;ZCO1;V;0RY;PL;BS;BSH;BA;;F;;33,000;10,000;32,500;PZ;15W;15WA
VBS0S201;ZCO1;V;0S2;PL;BS;BSH;CA;;F;;35,000;17,000;28,000;PZ;15W;15WA
VBS0S202;ZCO1;V;0S2;PL;BS;BSH;CA;;F;;30,000;10,000;32,000;PZ;15W;15WA
VBS0S204;ZCO1;V;0S2;PL;BM;BBL;CA;;F;;33,000;16,000;25,000;PZ;15W;15WA
VBS0S206;ZCO1;V;0S2;PL;BM;RCA;CA;;F;;27,000;10,000;20,000;PZ;15W;15WA
VBS0UF01;ZCO1;V;0UF;PL;BS;BSH;BA;;F;;33,000;14,000;34,000;PZ;15W;15WA
VBS0UF03;ZCO1;V;0UF;PL;BM;BBL;BA;;F;;31,000;17,000;22,000;PZ;15W;15WA
VBS0UF04;ZCO1;V;0UF;PL;BM;BKE;BA;;F;;29,000;14,000;35,000;PZ;15W;15WA
VBS0UF05;ZCO1;V;0UF;PL;BS;BSA;BA;;F;;33,000;13,000;36,000;PZ;15W;15WA
VBS0UF07;ZCO1;V;0UF;PL;PR;PPC;BA;;F;;40,000;9,000;30,500;PZ;15W;15WA
VBS0UF08;ZCO1;V;0UF;PL;BM;BSH;BA;;F;;40,000;14,500;27,000;PZ;15W;15WA
VBS0UF11;ZCO1;V;0UF;PL;TC;RCA;BA;;F;;19,500;6,000;14,500;PZ;15W;15WA
VBS0UF12;ZCO1;V;0UF;PL;TC;BBD;BA;;F;;25,000;2,000;26,000;PZ;15W;15WA
VBS0UF13;ZCO1;V;0UF;PL;TC;BBD;BA;;F;;23,000;9,000;16,000;PZ;15W;15WA
VBS0UF14;ZCO1;V;0UF;PL;ZA;BZA;BA;;F;;30,000;14,000;33,000;PZ;15W;15WA
VBS0VS01L;ZCO1;V;0VS;PL;BM;BPO;FA;;F;;27,000;4,500;12,000;PZ;16S;16SA
VBS0VS01V;ZCO1;V;0VS;PL;BM;BPO;FA;;F;;27,000;4,500;12,000;PZ;15W;15WA
VBS0VS03C;ZCO1;V;0VS;PL;BM;BPO;FA;;F;;17,000;4,500;12,000;PZ;15W;15WA
VBS0VS03L;ZCO1;V;0VS;PL;BM;BPO;FA;;F;;17,000;4,500;12,000;PZ;16S;16SA
VBS0VS03V;ZCO1;V;0VS;PL;BM;BPO;FA;;F;;17,000;4,500;12,000;PZ;15W;15WA
VBS0VS04L;ZCO1;V;0VS;PL;BS;BSS;FA;;F;;22,000;7,000;16,000;PZ;16S;16SA
VBS0VS04V;ZCO1;V;0VS;PL;MB;MIB;FA;;F;;22,000;7,000;16,000;PZ;15W;15WA
VBS0VS05C;ZCO1;V;0VS;PL;BS;BSH;FA;;F;;37,000;13,000;26,000;PZ;15W;15WA
VBS0VS05L;ZCO1;V;0VS;PL;BS;BSH;FA;;F;;37,000;13,000;26,000;PZ;16S;16SA
VBS0VS05V;ZCO1;V;0VS;PL;BS;BSH;FA;;F;;37,000;13,000;26,000;PZ;15W;15WA
VBS0VS06C;ZCO1;V;0VS;PL;BS;BSH;FA;;F;;31,000;9,000;23,000;PZ;15W;15WA
VBS0VS06L;ZCO1;V;0VS;PL;BS;MSH;FA;;F;;31,000;9,000;23,000;PZ;16S;16SA
VBS0VS06V;ZCO1;V;0VS;PL;BS;BSH;FA;;F;;31,000;9,000;23,000;PZ;15W;15WA
VBS0VS07C;ZCO1;V;0VS;PL;BM;BPO;FA;;F;;22,000;3,500;11,500;PZ;15W;15WA
VBS0VS07L;ZCO1;V;0VS;PL;BM;BPO;FA;;F;;22,000;3,500;11,500;PZ;15W;15WA
VBS0VS07V;ZCO1;V;0VS;PL;BM;BPO;FA;;F;;22,000;3,500;11,500;PZ;15W;15WA
VBS0VS08L;ZCO1;V;0VS;PL;MB;MIB;FA;;F;;23,000;7,000;17,000;PZ;15W;15WA
VBS0VS08V;ZCO1;V;0VS;PL;BM;BPO;FA;;F;;22,000;7,000;17,000;PZ;15W;15WA
VBS0VT01;ZCO1;V;0VT;PL;BM;BPO;FA;;F;;22,000;5,000;15,000;PZ;15W;15WA
VBS0WD01;ZCO1;V;0WD;PL;MB;MIB;BA;;F;;22,000;10,000;18,000;PZ;15W;15WA
VBS0WJ01;ZCO1;V;0WJ;PL;BM;BSH;BA;;F;;32,000;12,000;25,000;PZ;15W;15WA
VBS0WJ03;ZCO1;V;0WJ;PL;BM;BSH;BA;;F;;34,000;13,000;29,000;PZ;15W;15WA
VBS0WJ05;ZCO1;V;0WJ;PL;BM;BPO;BA;;F;;30,000;2,500;20,000;PZ;15W;15WA
VBS0WJ06;ZCO1;V;0WJ;PL;MB;MIB;BA;;F;;23,000;7,000;16,000;PZ;15W;15WA
VBS0WJ07;ZCO1;V;0WJ;PL;BM;BBL;BA;;F;;29,000;14,500;19,000;PZ;15W;15WA
VBS0X802;ZCO1;V;0X8;PL;BM;BKE;BA;;F;;35,000;14,000;26,000;PZ;15W;15WA
VBS0X804;ZCO1;V;0X8;PL;BM;BBU;BA;;F;;37,000;16,000;28,000;PZ;15W;15WA
VBS0X806;ZCO1;V;0X8;PL;BM;BBL;BA;;F;;30,000;18,000;21,000;PZ;15W;15WA
VBS0X809;ZCO1;V;0X8;PL;BM;BPO;BA;;F;;28,000;2,000;17,000;PZ;15W;15WA
VBS14401;ZCO1;V;144;PL;BS;BSH;FA;;F;;0,000;0,000;0,000;PZ;15W;15WA
VBS14403;ZCO1;V;144;PL;BS;BSH;FA;;F;;0,000;0,000;0,000;PZ;15W;15WA
VBS60V01;ZCO1;V;60V;PL;BM;RCA;BA;;M;;60,000;24,000;35,000;PZ;15W;15WA
VBS60V04;ZCO1;V;60V;PL;TC;BBD;BA;;M;;21,000;1,000;27,000;PZ;15W;15WA
VBS60V08;ZCO1;V;60V;PL;BM;RCA;BA;;M;;40,000;12,000;31,000;PZ;15W;15WA
VBS60V09;ZCO1;V;60V;PL;ZA;BZA;BA;;M;;30,000;15,000;43,000;PZ;15W;15WA
VBS60V11;ZCO1;V;60V;PL;TC;BBD;BA;;M;;24,000;7,000;27,000;PZ;15W;15WA
VBS60V12;ZCO1;V;60V;PL;TC;BBD;BA;;M;;25,000;6,000;28,000;PZ;15W;15WA
VBS60V13;ZCO1;V;60V;PL;TC;BBD;BA;;M;;26,000;7,000;28,000;PZ;15W;15WA
VCP1FK56;ZCO1;V;1FK;PP;CI;CIT;BS;;M;;0,000;0,000;0,000;PZ;15W;15WA
VCS06001;ZCO1;V;060;PP;CI;CIT;BA;;F;;0,000;3,000;0,000;PZ;16S;16SA
VCS06002;ZCO1;V;060;PP;CI;CIT;BA;;F;;0,000;3,000;0,000;PZ;15W;15WA
VCS06003;ZCO1;V;060;PP;CI;CIT;BA;;F;;0,000;3,000;0,000;PZ;15W;15WA
VCS06004;ZCO1;V;060;PP;CI;CIT;BA;;F;;0,000;3,000;0,000;PZ;15W;15WA
VCS06005;ZCO1;V;060;PP;CI;CIT;BA;;F;;0,000;3,000;0,000;PZ;16S;16SA
VCS06006;ZCO1;V;060;PP;CI;CIT;BA;;F;;0,000;3,000;0,000;PZ;16S;16SA
VCS06007;ZCO1;V;060;PP;CI;CIT;BA;;F;;0,000;3,000;0,000;PZ;16S;16SA
VCS06008;ZCO1;V;060;PP;CI;CIT;BA;;F;;0,000;3,000;0,000;PZ;15W;15WA
VCS06009;ZCO1;V;060;PP;CI;CIT;BA;;F;;0,000;3,000;0,000;PZ;15W;15WA
VCS0QR56;ZCO1;V;0QR;PP;CI;CIT;BA;;F;;0,000;4,000;0,000;PZ;15W;15WA
VCS0QR57;ZCO1;V;0QR;PP;CI;CIT;BA;;F;;0,000;4,000;0,000;PZ;15W;15WA
VCS0QR58;ZCO1;V;0QR;PP;CI;CIT;BA;;F;;0,000;4,000;0,000;PZ;15W;15WA
VCS0RY56;ZCO1;V;0RY;PP;CI;CIT;BA;;F;;0,000;2,500;0,000;PZ;15W;15WA
VCS0SZ56;ZCO1;V;0SZ;PP;CI;CIT;BA;;F;;0,000;4,000;0,000;PZ;15W;15WA
VCS0SZ57;ZCO1;V;0SZ;PP;CI;CIT;BA;;F;;0,000;4,000;0,000;PZ;15W;15WA
VCS0SZ58;ZCO1;V;0SZ;PP;CI;CIT;BA;;F;;0,000;4,000;0,000;PZ;15W;15WA
VCS0UF56;ZCO1;V;0UF;PP;CI;CIT;BA;;F;;0,000;1,200;0,000;PZ;15W;15WA
VCS0UF57;ZCO1;V;0UF;PP;CI;CIT;BA;;F;;0,000;2,800;0,000;PZ;15W;15WA
VCS0UF58;ZCO1;V;0UF;PP;CI;CIT;BA;;F;;0,000;3,800;0,000;PZ;15W;15WA
VCS0WU01;ZCO1;V;0WU;PP;CI;CIT;BA;;M;;0,000;3,500;0,000;PZ;15W;15WA
VCS0WU02;ZCO1;V;0WU;PP;CI;CIT;BA;;F;;0,000;3,500;0,000;PZ;16S;16SA
VCS0WU03;ZCO1;V;0WU;PP;CI;CIT;BA;;F;;0,000;3,500;0,000;PZ;15W;15WA
VPA1FK58;ZCO1;V;1FK;PP;CI;CIT;BS;;M;;0,000;0,000;0,000;PZ;15W;15WA
VPA1FK59;ZCO1;V;1FK;PP;CI;CIT;BS;;M;;0,000;0,000;0,000;PZ;15W;15WA
VPA1FK60;ZCO1;V;1FK;PP;CI;CIT;BS;;M;;0,000;0,000;0,000;PZ;15W;15WA
VPP0UG13;ZCO1;V;0UG;PP;PF;POF;CL;;M;;0,000;9,500;12,000;PZ;15W;15WA
VPP0UG15;ZCO1;V;0UG;PP;PF;POF;CL;;M;;0,000;10,000;12,500;PZ;15W;15WA
VPP0UG21;ZCO1;V;0UG;PP;PF;POF;CL;;M;;0,000;8,000;10,000;PZ;15W;15WA
VPP0UG23;ZCO1;V;0UG;PP;PF;POF;CL;;M;;0,000;11,000;8,000;PZ;15W;15WA
VPP0UG24;ZCO1;V;0UG;PP;PF;POF;CL;;M;;0,000;10,000;9,500;PZ;15W;15WA
VPP0UG25;ZCO1;V;0UG;PP;PF;POF;CL;;M;;0,000;9,000;12,000;PZ;15W;15WA
VPP0UG26;ZCO1;V;0UG;PP;PF;POF;CL;;M;;0,000;12,500;9,500;PZ;15W;15WA
VPP0UG27;ZCO1;V;0UG;PP;PF;POF;CL;;M;;0,000;4,000;7,000;PZ;15W;15WA
VPP0UG28;ZCO1;V;0UG;PP;PF;POF;CL;;M;;0,000;9,500;12,500;PZ;15W;15WA
VPP0UG29;ZCO1;V;0UG;PP;PF;POF;CL;;M;;0,000;9,000;10,000;PZ;15W;15WA
VPP0UG30;ZCO1;V;0UG;PP;PF;POF;CL;;M;;0,000;23,000;13,000;PZ;15W;15WA
VPP0WR13;ZCO1;V;0WR;PP;PF;POF;CL;;M;;0,000;12,500;9,500;PZ;15W;15WA
VPP0WR15;ZCO1;V;0WR;PP;PF;POF;CL;;M;;0,000;12,500;9,500;PZ;15W;15WA
VPP0WR21;ZCO1;V;0WR;PP;PF;PCC;CL;;M;;10,000;2,000;8,000;PZ;15W;15WA
VPP0WR23;ZCO1;V;0WR;PP;PF;POF;CL;;M;;8,000;2,000;11,000;PZ;15W;15WA
VPP0WR24;ZCO1;V;0WR;PP;PF;POF;CL;;M;;0,000;12,500;9,500;PZ;15W;15WA
VPP0WR25;ZCO1;V;0WR;PP;PF;POF;CL;;M;;12,000;2,000;9,000;PZ;15W;15WA
VPP0WR26;ZCO1;V;0WR;PP;PF;POF;CL;;M;;0,000;12,500;9,500;PZ;15W;15WA
VPP0WR27;ZCO1;V;0WR;PP;PF;POF;CL;;M;;12,000;2,000;9,000;PZ;15W;15WA
VPP0WR28;ZCO1;V;0WR;PP;PF;POF;CL;;M;;0,000;12,500;9,500;PZ;15W;15WA
VPP0WR29;ZCO1;V;0WR;PP;PF;POF;CL;;M;;12,000;2,000;9,000;PZ;15W;15WA
VPP0WR30;ZCO1;V;0WR;PP;PF;POF;CL;;M;;12,000;2,000;9,000;PZ;15W;15WA
VPS02E103;ZCO1;V;02E;PP;PF;POF;BA;;F;;10,000;4,000;18,000;PZ;15W;15WA
VPS02E113;ZCO1;V;02E;PP;PF;POF;BA;;F;;10,000;3,000;19,000;PZ;15W;15WA
VPS07W103;ZCO1;V;07W;PP;PF;POF;BA;;F;;18,000;3,000;10,000;PZ;15W;15WA
VPS07W113;ZCO1;V;07W;PP;PF;POF;BA;;F;;19,000;3,000;11,000;PZ;15W;15WA
VPS07W127;ZCO1;V;07W;PP;PF;POF;BA;;F;;10,000;3,000;12,000;PZ;15W;15WA
VPS07W43;ZCO1;V;07W;PP;PF;POF;BA;;F;;5,000;2,000;10,000;PZ;15W;15WA
VPS07W47;ZCO1;V;07W;PP;PF;POF;BA;;F;;18,000;4,000;10,000;PZ;15W;15WA
VPS0A0103;ZCO1;V;0A0;PP;PF;POF;BA;;F;;18,000;2,000;11,000;PZ;15W;15WA
VPS0A0130;ZCO1;V;0A0;PP;PF;POF;BA;;F;;14,000;2,000;10,000;PZ;15W;15WA
VPS0A0139;ZCO1;V;0A0;PP;PF;POF;BA;;F;;10,000;2,000;7,000;PZ;15W;15WA
VPS0A0144;ZCO1;V;0A0;PP;PF;POF;BA;;F;;14,000;4,000;11,000;PZ;15W;15WA
VPS0A047;ZCO1;V;0A0;PP;PF;POF;BA;;F;;18,000;4,000;11,000;PZ;15W;15WA
VPS0A048;ZCO1;V;0A0;PP;PF;POF;BA;;F;;18,000;4,000;11,000;PZ;15W;15WA
VPS0P2101;ZCO1;V;0P2;PP;PF;POF;BA;;F;;19,000;2,000;10,000;PZ;16S;16SA
VPS0P2103;ZCO1;V;0P2;PP;PF;POF;BA;;F;;19,000;2,000;10,000;PZ;16S;16SA
VPS0P2106;ZCO1;V;0P2;PP;PF;POF;BA;;F;;19,000;2,000;10,000;PZ;16S;16SA
VPS0P2113;ZCO1;V;0P2;PP;PF;POF;BA;;F;;19,000;2,000;10,000;PZ;16S;16SA
VPS0P2128;ZCO1;V;0P2;PP;PF;POF;BA;;F;;19,000;2,000;10,000;PZ;16S;16SA
VPS0P2136;ZCO1;V;0P2;PP;PF;POF;BA;;F;;19,000;2,000;10,000;PZ;16S;16SA
VPS0P2139;ZCO1;V;0P2;PP;PF;POF;BA;;F;;19,000;2,000;10,000;PZ;16S;16SA
VPS0P2141;ZCO1;V;0P2;PP;PF;POF;BA;;F;;19,000;2,000;10,000;PZ;16S;16SA
VPS0P2144;ZCO1;V;0P2;PP;PF;POF;BA;;F;;19,000;2,000;10,000;PZ;16S;16SA
VPS0P2146;ZCO1;V;0P2;PP;PF;POF;BA;;F;;19,000;2,000;10,000;PZ;16S;16SA
VPS0P243;ZCO1;V;0P2;PP;PF;POF;BA;;F;;14,000;2,000;11,000;PZ;16S;16SA
VPS0P247;ZCO1;V;0P2;PP;PF;POF;BA;;F;;19,000;2,000;10,000;PZ;16S;16SA
VPS0QS113;ZCO1;V;0QS;PP;PF;POF;BA;;F;;15,000;3,000;10,000;PZ;15W;15WA
VPS0QS134;ZCO1;V;0QS;PP;PF;POF;BA;;F;;15,000;3,000;10,000;PZ;15W;15WA
VPS0QS144;ZCO1;V;0QS;PP;PF;POF;BA;;F;;15,000;3,000;10,000;PZ;15W;15WA
VPS0QS43;ZCO1;V;0QS;PP;PF;POF;BA;;F;;15,000;3,000;10,000;PZ;15W;15WA
VPS0QS47;ZCO1;V;0QS;PP;PF;POF;BA;;F;;15,000;3,000;10,000;PZ;15W;15WA
VPS0RY103;ZCO1;V;0RY;PP;PF;POF;BA;;F;;18,000;3,000;10,000;PZ;15W;15WA
VPS0RY104;ZCO1;V;0RY;PP;PF;POF;BA;;F;;16,000;1,000;12,000;PZ;15W;15WA
VPS0RY113;ZCO1;V;0RY;PP;PF;POF;BA;;F;;19,000;3,000;11,000;PZ;15W;15WA
VPS0RY131;ZCO1;V;0RY;PP;PF;POF;BA;;F;;15,000;3,000;10,000;PZ;15W;15WA
VPS0RY47;ZCO1;V;0RY;PP;PF;POF;BA;;F;;18,000;4,000;10,000;PZ;15W;15WA
VPS0UF103;ZCO1;V;0UF;PP;PF;POF;BA;;F;;18,000;2,500;10,000;PZ;15W;15WA
VPS0UF113;ZCO1;V;0UF;PP;PF;POF;BA;;F;;19,000;3,000;10,000;PZ;15W;15WA
VPS0UF120;ZCO1;V;0UF;PP;PF;POF;BA;;F;;14,000;3,000;9,000;PZ;15W;15WA
VPS0UF144;ZCO1;V;0UF;PP;PF;POF;BA;;F;;14,000;4,000;11,000;PZ;15W;15WA
VPS0UF43;ZCO1;V;0UF;PP;PF;POF;BA;;F;;5,000;2,000;10,000;PZ;15W;15WA
VPS0UF44;ZCO1;V;0UF;PP;PF;POF;BA;;F;;12,000;4,000;10,000;PZ;15W;15WA
VPS0UF47;ZCO1;V;0UF;PP;PF;POF;BA;;F;;18,000;2,500;10,000;PZ;15W;15WA
VPS0WJ113;ZCO1;V;0WJ;PP;PF;POF;BA;;F;;10,000;4,000;18,000;PZ;15W;15WA
VPS0WJ43;ZCO1;V;0WJ;PP;PF;POF;BA;;F;;5,000;2,000;10,000;PZ;15W;15WA
VPS0WJ47;ZCO1;V;0WJ;PP;PF;POF;BA;;F;;10,000;4,000;18,000;PZ;15W;15WA
VPS0WP13;ZCO1;V;0WP;PP;PF;POF;BA;;M;;12,000;2,000;9,000;PZ;15W;15WA
VPS0WP15;ZCO1;V;0WP;PP;PF;POF;BA;;M;;12,000;2,000;9,000;PZ;15W;15WA
VPS0WP21;ZCO1;V;0WP;PP;PF;POF;BA;;M;;12,000;2,000;9,000;PZ;15W;15WA
VPS0WP24;ZCO1;V;0WP;PP;PF;POF;BA;;M;;12,000;2,000;9,000;PZ;15W;15WA
VPS0WP29;ZCO1;V;0WP;PP;PF;POF;BA;;M;;12,000;2,000;9,000;PZ;15W;15WA
YABS12601;ZCO1;YA;126;PL;BS;BSH;BA;;F;;0,000;0,000;0,000;PZ;15W;15WA
YABS12602;ZCO1;YA;126;PL;ZA;BZA;BA;;F;;0,000;0,000;0,000;PZ;15W;15WA
YABS12701;ZCO1;YA;127;PL;BM;RCA;BA;;F;;0,000;0,000;0,000;PZ;15W;15WA
YABS12702;ZCO1;YA;127;PL;BM;BBL;BA;;F;;0,000;0,000;0,000;PZ;15W;15WA
YABS12703;ZCO1;YA;127;PL;TC;BBD;BA;;F;;0,000;0,000;0,000;PZ;15W;15WA
YABS12801;ZCO1;YA;128;PL;BS;BSH;BA;;F;;0,000;0,000;0,000;PZ;15W;15WA
YABS12802;ZCO1;YA;128;PL;BS;BSA;BA;;F;;0,000;0,000;0,000;PZ;15W;15WA
YABS12803;ZCO1;YA;128;PL;TC;BBD;BA;;F;;0,000;0,000;0,000;PZ;15W;15WA
YABS12901;ZCO1;YA;129;PL;BS;BSH;BA;;F;;0,000;0,000;0,000;PZ;15W;15WA
YABS14701;ZCO1;YA;147;PL;BS;BSH;FA;;F;;0,000;0,000;0,000;PZ;15W;15WA
YABS14702;ZCO1;YA;147;PL;BS;BSH;FA;;F;;0,000;0,000;0,000;PZ;15W;15WA
YABS14801;ZCO1;YA;148;PL;BS;BSH;FA;;F;;0,000;0,000;0,000;PZ;15W;15WA
YABS14802;ZCO1;YA;148;PL;BS;BSH;FA;;F;;0,000;0,000;0,000;PZ;15W;15WA
YASC0U601;ZCO1;YA;0U6;CZ;DE;DET;FA;;F;;0,000;0,000;0,000;PAA;15W;15WA
YASC0U603SCU;ZCO1;YA;0U6;CZ;TR;TRT;FA;;F;;0,000;0,000;0,000;PAA;15W;15WA
